country,full_name,club,position,matches,goals
Испания,Donna Wilson,Барселона,нападающий,58,39
Аргентина,Carla Jackson,Бока Хуниорс,полузащитник,33,21
Аргентина,Michael Atkins,Ривер Плейт,полузащитник,21,14
Испания,Darin Paul,Барселона,полузащитник,85,17
Италия,John Adams,Милан,полузащитник,12,19
Аргентина,John Tyler,Ривер Плейт,нападающий,65,24
Нидерланды,Steven Mayo,Аякс,нападающий,136,40
Португалия,Ashley Holmes,Бенфика,полузащитник,5,28
Бразилия,Michelle Taylor,Коринтианс,вратарь,10,-34
Россия,Amanda Dean,Спартак,полузащитник,30,30
Испания,Kathryn Blair,Барселона,защитник,119,8
Франция,Keith Reid,ПСЖ,полузащитник,78,16
Нидерланды,Cynthia Campbell,ПСВ,нападающий,125,48
Бразилия,Anthony Freeman,Коринтианс,полузащитник,120,13
Нидерланды,Shelly Rush,Фейеноорд,нападающий,139,20
Германия,Joel Butler,РБ Лейпциг,защитник,81,20
Испания,Holly Brown,Реал Мадрид,нападающий,149,38
Германия,Wesley Johnson,Боруссия Дортмунд,защитник,79,15
Италия,Stanley Barnes,Интер,нападающий,5,31
Испания,Lawrence Espinoza,Реал Мадрид,защитник,32,6
Италия,Logan Brown,Ювентус,нападающий,104,40
Испания,Barbara Welch,Атлетико Мадрид,защитник,53,19
Нидерланды,Michael Campbell,Аякс,защитник,91,15
Нидерланды,Kelly Garcia,ПСВ,защитник,128,16
Бразилия,Troy Donaldson,Сантос,вратарь,111,-32
Италия,Walter Mcgrath,Ювентус,вратарь,53,-46
Бразилия,Alexandra Bell,Коринтианс,защитник,121,10
Германия,Mia White,РБ Лейпциг,защитник,56,18
Бразилия,Angela Wise,Фламенго,полузащитник,135,22
Германия,William Horn,РБ Лейпциг,вратарь,55,-48
Португалия,Sandra Hernandez,Порту,нападающий,83,16
Португалия,Tony Smith,Спортинг,нападающий,53,27
Аргентина,Rebecca Espinoza,Бока Хуниорс,нападающий,30,26
Бразилия,Kelly Clayton,Сантос,защитник,98,14
Италия,John Wilson,Ювентус,полузащитник,144,13
Россия,Erin Johnson,Краснодар,защитник,2,13
Англия,Donald Robinson,Ливерпуль,защитник,148,8
Аргентина,Amanda Weaver,Ривер Плейт,полузащитник,78,6
Франция,Chad Andrews,Лион,нападающий,47,30
Бразилия,Kristina Matthews,Фламенго,полузащитник,9,20
Италия,John Smith,Интер,защитник,78,13
Аргентина,Michele Smith,Ривер Плейт,нападающий,132,34
Бразилия,Lisa Ray,Коринтианс,нападающий,103,36
Испания,Cole Santiago,Атлетико Мадрид,полузащитник,121,10
Франция,Kevin Barnett,ПСЖ,нападающий,38,30
Англия,Susan Hall,Ливерпуль,защитник,88,0
Франция,Dan Singh,Лион,полузащитник,142,24
Нидерланды,Amber Freeman,Фейеноорд,нападающий,134,19
Португалия,Antonio Keller,Бенфика,нападающий,66,45
Аргентина,William White,Ривер Плейт,нападающий,42,47
Португалия,Megan Skinner,Порту,защитник,63,19
Нидерланды,Kevin Anderson,Фейеноорд,полузащитник,44,6
Германия,William Peterson,РБ Лейпциг,нападающий,24,25
Франция,Kirk Kim,Олимпик Марсель,полузащитник,27,27
Аргентина,Nicholas Kerr,Бока Хуниорс,нападающий,130,25
Франция,Hector Walker,ПСЖ,полузащитник,5,14
Нидерланды,Paul Barr,Фейеноорд,защитник,5,12
Аргентина,William Carter PhD,Бока Хуниорс,полузащитник,120,24
Франция,Richard Powell,Лион,нападающий,136,23
Португалия,Sabrina Smith,Спортинг,нападающий,6,27
Италия,Glenn Palmer,Интер,защитник,124,16
Россия,Mr. Cody Hammond,ЦСКА,вратарь,49,-3
Испания,Donald Barrett,Атлетико Мадрид,нападающий,50,27
Англия,Amanda Young,Ливерпуль,полузащитник,22,18
Италия,William Clark,Милан,защитник,66,3
Аргентина,Terry Freeman,Ривер Плейт,нападающий,150,47
Россия,Jessica Robinson,Локомотив,защитник,131,3
Англия,Juan Rodriguez,Манчестер Юнайтед,защитник,9,17
Португалия,Angela Hayes,Порту,защитник,26,0
Россия,Todd Cooper,ЦСКА,защитник,135,3
Италия,Lori Rivera,Милан,защитник,72,18
Франция,Renee Velazquez,ПСЖ,нападающий,51,47
Португалия,Elizabeth James,Порту,вратарь,130,-26
Германия,Stephen Watkins,Бавария,полузащитник,83,27
Англия,Thomas Perez,Ливерпуль,полузащитник,21,8
Англия,Debra Jenkins,Ливерпуль,защитник,75,20
Германия,Debbie Ramirez,Бавария,нападающий,148,23
Испания,Michael Lewis,Реал Мадрид,нападающий,50,28
Испания,Lindsey Willis,Атлетико Мадрид,полузащитник,121,30
Испания,Darryl Reyes,Атлетико Мадрид,нападающий,144,42
Бразилия,Scott Allen,Фламенго,защитник,68,8
Испания,Shannon Black,Реал Мадрид,защитник,125,16
Германия,Diane Scott,Боруссия Дортмунд,защитник,43,16
Германия,Susan Morris,Боруссия Дортмунд,защитник,62,11
Аргентина,Carla Knight,Ривер Плейт,полузащитник,116,17
Италия,Robert Vazquez,Милан,защитник,9,1
Англия,Mrs. Karina Clark MD,Челси,защитник,57,18
Германия,Samuel Snyder,Бавария,нападающий,108,14
Аргентина,Rodney Olsen,Бока Хуниорс,защитник,64,1
Франция,Hannah Henderson,Лион,полузащитник,23,27
Бразилия,Eric Potter,Коринтианс,нападающий,35,45
Англия,Andrew Jefferson,Ливерпуль,нападающий,70,16
Испания,Brittany Williams,Реал Мадрид,полузащитник,92,17
Англия,Joseph Huerta,Челси,защитник,12,1
Нидерланды,Pamela Rice,ПСВ,вратарь,50,-38
Аргентина,Robin Mcdonald,Бока Хуниорс,вратарь,6,-43
Аргентина,Daniel Andrews,Бока Хуниорс,полузащитник,37,27
Россия,Denise Perry,Зенит,нападающий,87,21
Франция,Mary Mann,Лион,защитник,104,7
Россия,Destiny Torres,Спартак,защитник,7,16
Португалия,David Rogers DDS,Порту,полузащитник,107,6
Франция,Anne Hurley,ПСЖ,нападающий,15,40
Нидерланды,Christina Duncan,Фейеноорд,нападающий,1,26
Германия,Angela Gonzalez,Боруссия Дортмунд,защитник,107,7
Германия,Robert Brown,Боруссия Дортмунд,полузащитник,114,19
Нидерланды,Sarah Lucas,Фейеноорд,защитник,40,18
Италия,Amy Kelly,Милан,полузащитник,70,12
Россия,Allen Hunter,ЦСКА,нападающий,120,47
Германия,Chad Jones,Бавария,защитник,21,13
Португалия,Stephen Acosta,Порту,защитник,125,14
Россия,Angela Porter,Локомотив,полузащитник,102,11
Нидерланды,Diane Fox,Фейеноорд,полузащитник,36,24
Португалия,Kimberly Pugh,Бенфика,защитник,30,12
Бразилия,Erin Wilson,Коринтианс,нападающий,61,43
Португалия,Erin Robinson,Спортинг,нападающий,137,14
Англия,Nicole Garrett,Челси,вратарь,43,-28
Испания,Amy Martin,Атлетико Мадрид,защитник,11,1
Аргентина,Shane Ross,Ривер Плейт,вратарь,21,-28
Россия,Nicholas Miller,Локомотив,вратарь,84,-41
Испания,Virginia Price,Реал Мадрид,полузащитник,33,26
Испания,Louis Galvan,Реал Мадрид,полузащитник,122,12
Бразилия,Steven Schmidt,Палмейрас,нападающий,43,15
Англия,Michele Freeman,Ливерпуль,полузащитник,46,23
Нидерланды,Jeanette Snyder MD,Фейеноорд,защитник,20,2
Франция,Barry Davis,ПСЖ,нападающий,39,15
Португалия,Vincent Freeman,Бенфика,нападающий,61,16
Германия,Rebecca Lopez,РБ Лейпциг,вратарь,53,-13
Бразилия,Debra Welch,Коринтианс,нападающий,62,34
Италия,Elizabeth Knight,Интер,вратарь,139,-37
Бразилия,Kara Baxter,Коринтианс,полузащитник,17,20
Франция,Mrs. Cindy Bray MD,ПСЖ,нападающий,49,50
Нидерланды,Sara Maxwell,ПСВ,нападающий,135,21
Аргентина,Kathryn Butler MD,Бока Хуниорс,защитник,13,19
Португалия,Wesley Dickerson,Бенфика,нападающий,68,30
Германия,Tamara Wright,Боруссия Дортмунд,защитник,56,20
Италия,Jane Hernandez,Милан,полузащитник,63,26
Испания,Carl Rodriguez,Атлетико Мадрид,полузащитник,87,5
Бразилия,Kenneth Oconnor,Сантос,полузащитник,19,17
Испания,Tammy Richards,Атлетико Мадрид,защитник,124,8
Англия,Alexis Brown,Манчестер Юнайтед,защитник,27,20
Португалия,Terrence Atkinson,Бенфика,защитник,134,10
Бразилия,Christine Finley,Сантос,полузащитник,133,16
Англия,Nicole Thomas,Манчестер Юнайтед,защитник,92,11
Аргентина,Jasmine Butler,Бока Хуниорс,защитник,134,19
Франция,Teresa Stevens,ПСЖ,полузащитник,53,8
Аргентина,John Parker,Ривер Плейт,защитник,108,13
Россия,Keith Cook,ЦСКА,нападающий,72,23
Англия,Christopher Vargas,Манчестер Юнайтед,защитник,140,17
Нидерланды,Darrell Stone,Фейеноорд,защитник,131,19
Нидерланды,Ms. Stephanie Drake,Аякс,нападающий,42,41
Аргентина,Brandon Maldonado,Бока Хуниорс,вратарь,47,-49
Англия,Kelsey Baldwin,Манчестер Юнайтед,защитник,69,0
Аргентина,Robert Copeland,Ривер Плейт,вратарь,125,-37
Англия,Zachary Martinez,Манчестер Юнайтед,защитник,145,13
Италия,Brittany Martinez,Милан,защитник,134,4
Португалия,Tammy Wilkinson,Порту,полузащитник,48,18
Франция,Kayla Martinez,Лион,защитник,39,2
Бразилия,Dan Woods,Палмейрас,нападающий,18,39
Германия,Alexander Guerra,РБ Лейпциг,защитник,19,7
Португалия,Daniel Graves,Бенфика,нападающий,137,29
Россия,Paul Fischer,Краснодар,полузащитник,135,19
Нидерланды,Mrs. Latoya Rogers PhD,Фейеноорд,полузащитник,21,22
Англия,Nathan Little,Манчестер Юнайтед,нападающий,46,36
Франция,Jesse Hall,Лион,полузащитник,75,28
Испания,Kelly Black,Атлетико Мадрид,вратарь,133,-49
Испания,Jodi Adams,Барселона,нападающий,148,30
Италия,Matthew Parker,Милан,нападающий,69,40
Франция,Karen Clark,Лион,нападающий,135,23
Нидерланды,Holly Buck,Фейеноорд,защитник,51,1
Россия,Paul Walsh,ЦСКА,защитник,21,19
Англия,Laura Robinson,Манчестер Юнайтед,вратарь,42,-21
Англия,Barbara Kim,Ливерпуль,нападающий,129,19
Бразилия,Holly Cobb,Палмейрас,полузащитник,45,7
Испания,Dr. Samantha Thomas,Реал Мадрид,защитник,29,5
Испания,Donald Rogers,Атлетико Мадрид,полузащитник,36,5
Франция,Nicole Rogers,ПСЖ,полузащитник,35,26
Нидерланды,Brian Daniel,Фейеноорд,защитник,134,5
Франция,Tamara Hill,ПСЖ,нападающий,125,11
Англия,Ashley Johnson,Ливерпуль,защитник,9,20
Нидерланды,Christopher Allen,Аякс,нападающий,117,48
Испания,Colleen Blair,Барселона,нападающий,1,36
Испания,Jeffery Garcia,Реал Мадрид,нападающий,56,33
Франция,David Jackson,Олимпик Марсель,нападающий,111,29
Бразилия,William Garza,Фламенго,защитник,101,4
Португалия,Christina Estrada,Спортинг,нападающий,134,29
Бразилия,Michael Matthews,Коринтианс,полузащитник,81,16
Португалия,Cody Ballard,Порту,полузащитник,98,12
Россия,Ann Walker,ЦСКА,вратарь,55,-7
Нидерланды,April White,ПСВ,защитник,97,15
Италия,Randy Gomez,Милан,полузащитник,10,22
Португалия,Tiffany Franklin MD,Порту,защитник,29,13
Германия,Michael Harrington,РБ Лейпциг,защитник,45,13
Франция,Cynthia Williams,Олимпик Марсель,защитник,119,7
Нидерланды,Erica Newman,ПСВ,защитник,70,13
Италия,Jessica Sanders,Интер,полузащитник,117,25
Германия,Casey Nichols,Бавария,нападающий,51,38
Россия,Jenna Moore,ЦСКА,полузащитник,25,8
Португалия,Jennifer Carey,Бенфика,защитник,82,20
Франция,Adam Estrada,ПСЖ,вратарь,2,-35
Нидерланды,James Andersen,ПСВ,защитник,100,11
Италия,Richard Nielsen,Милан,полузащитник,71,6
Нидерланды,Mary Chaney,ПСВ,защитник,123,2
Германия,Kimberly Johnson,Боруссия Дортмунд,нападающий,5,36
Португалия,Gregory Becker,Бенфика,полузащитник,78,24
Португалия,Emily Gutierrez,Порту,нападающий,95,40
Франция,Deanna Howe,Лион,защитник,76,20
Бразилия,Robert Anderson,Палмейрас,нападающий,111,34
Бразилия,Johnny Stephens,Палмейрас,вратарь,116,-38
Россия,John Smith,ЦСКА,защитник,26,5
Италия,Anthony Douglas,Интер,полузащитник,7,17
Италия,Nancy Howard,Ювентус,нападающий,81,31
Испания,Janet Lawrence,Реал Мадрид,нападающий,114,24
Аргентина,Kimberly Gross,Бока Хуниорс,вратарь,129,-8
Бразилия,Emily Parks,Коринтианс,полузащитник,120,16
Нидерланды,William Bowman,Аякс,нападающий,59,15
Италия,Allison Walls,Интер,защитник,71,5
Франция,Samuel Adams,ПСЖ,нападающий,110,40
Италия,James Blake,Милан,защитник,133,12
Италия,Angel Nichols,Ювентус,защитник,14,18
Испания,Kimberly Francis,Барселона,полузащитник,5,15
Англия,Bruce Bradley PhD,Ливерпуль,полузащитник,57,5
Германия,Michael Mclean,РБ Лейпциг,вратарь,56,-26
Германия,Matthew Jones,РБ Лейпциг,нападающий,90,47
Россия,Sheena Owen,Краснодар,защитник,82,3
Франция,Robyn Brown,Лион,нападающий,92,50
Франция,Danielle Howard,Лион,защитник,40,5
Германия,Christopher Murray,Бавария,полузащитник,74,19
Нидерланды,Russell Livingston,Аякс,вратарь,122,-50
Нидерланды,Travis Gordon,Фейеноорд,нападающий,67,31
Бразилия,Scott Hatfield,Фламенго,полузащитник,134,27
Англия,Taylor Holmes,Ливерпуль,нападающий,72,32
Франция,Victoria Torres,ПСЖ,полузащитник,70,8
Бразилия,Christopher Barker,Фламенго,полузащитник,127,9
Германия,Darlene Grant,Бавария,полузащитник,63,5
Франция,April Gonzalez,Олимпик Марсель,защитник,82,5
Испания,Matthew Todd PhD,Барселона,нападающий,85,45
Бразилия,Jason Flores,Сантос,нападающий,88,44
Бразилия,Lisa Clark,Коринтианс,полузащитник,117,21
Португалия,Dr. Adrian Blankenship,Бенфика,нападающий,1,36
Англия,Dr. Charlotte Scott DDS,Челси,защитник,114,18
Франция,Danielle Arnold,Лион,полузащитник,15,9
Англия,Mike Brooks,Челси,нападающий,20,21
Бразилия,Kimberly Rivera,Палмейрас,нападающий,88,20
Франция,Stephanie Compton,ПСЖ,защитник,107,20
Бразилия,Pam Edwards,Сантос,защитник,66,0
Португалия,Adriana Thomas,Порту,защитник,50,1
Англия,Kevin Martin,Манчестер Юнайтед,полузащитник,102,20
Испания,Amanda Jackson,Реал Мадрид,защитник,116,7
Бразилия,Pam Cortez,Коринтианс,защитник,57,20
Германия,Travis Valencia,Бавария,защитник,102,0
Германия,Tiffany Tran,Бавария,нападающий,77,27
Португалия,Craig Mcdaniel,Бенфика,нападающий,123,28
Бразилия,Michael Knight,Сантос,защитник,25,2
Испания,Diane Warren,Реал Мадрид,полузащитник,33,18
Германия,Darrell Rodriguez MD,Боруссия Дортмунд,нападающий,18,23
Португалия,Lisa Mendez,Бенфика,защитник,38,19
Аргентина,James Morgan,Ривер Плейт,нападающий,92,40
Россия,Emily Martin,Локомотив,вратарь,77,-13
Аргентина,Theresa Vincent,Ривер Плейт,полузащитник,113,21
Россия,Karen Perez,Краснодар,полузащитник,142,15
Италия,Eric Clark,Интер,защитник,99,14
Франция,Bruce Ho,Олимпик Марсель,нападающий,86,42
Испания,Jackie Jacobs MD,Барселона,нападающий,61,20
Португалия,Mrs. Michelle Peck,Спортинг,полузащитник,12,29
Нидерланды,George Thompson,Аякс,защитник,66,18
Аргентина,Jennifer Brown,Ривер Плейт,полузащитник,79,19
Испания,Eric Garcia,Атлетико Мадрид,защитник,45,19
Франция,Heather Christensen,ПСЖ,защитник,39,2
Нидерланды,Jeffery Myers,Аякс,полузащитник,147,30
Аргентина,Brittany Mccullough,Ривер Плейт,защитник,87,7
Нидерланды,Stephen Marquez,Фейеноорд,полузащитник,27,25
Италия,Stephanie Morton,Ювентус,полузащитник,76,11
Германия,Jeremy Velez,Бавария,нападающий,70,43
Англия,Erica Olson,Манчестер Юнайтед,полузащитник,65,23
Нидерланды,Janet Harris,Фейеноорд,полузащитник,57,21
Нидерланды,Benjamin Hayes,ПСВ,полузащитник,45,28
Португалия,Olivia Harris,Порту,полузащитник,70,25
Бразилия,Jonathon Roth,Коринтианс,нападающий,99,21
Италия,Sharon Baldwin,Милан,защитник,77,6
Англия,Amanda Charles,Ливерпуль,защитник,51,3
Аргентина,Bryan Trujillo,Бока Хуниорс,полузащитник,12,24
Германия,Tyler Thomas,Боруссия Дортмунд,защитник,32,10
Франция,Lisa Sanchez,ПСЖ,полузащитник,27,14
Франция,Sabrina Kelly,Олимпик Марсель,полузащитник,115,21
Германия,Jennifer Mckee,Боруссия Дортмунд,вратарь,69,-43
Аргентина,James Mckenzie,Бока Хуниорс,нападающий,83,23
Нидерланды,Sierra Miller,Аякс,полузащитник,127,23
Англия,Todd Velazquez,Манчестер Юнайтед,полузащитник,43,25
Нидерланды,Philip Chen,ПСВ,полузащитник,115,13
Германия,Cheryl Romero,РБ Лейпциг,полузащитник,37,19
Италия,Lynn Rocha,Интер,полузащитник,47,28
Испания,Omar Jackson,Барселона,полузащитник,30,10
Англия,Elizabeth Mcbride,Манчестер Юнайтед,защитник,128,3
Испания,Charles Sanders,Реал Мадрид,защитник,77,16
Россия,Keith Dudley,ЦСКА,нападающий,38,26
Франция,Kathleen White,Лион,полузащитник,66,7
Аргентина,Miguel Alvarez MD,Бока Хуниорс,нападающий,30,15
Аргентина,April Gomez,Бока Хуниорс,полузащитник,147,29
Бразилия,Steven Sullivan,Фламенго,защитник,45,16
Бразилия,Diana Marshall,Коринтианс,защитник,31,4
Германия,David Mcbride,РБ Лейпциг,вратарь,73,-50
Бразилия,Autumn Reed,Сантос,нападающий,52,50
Аргентина,Kayla Suarez,Бока Хуниорс,полузащитник,88,15
Испания,Barbara Byrd,Атлетико Мадрид,нападающий,124,48
Португалия,Cody Webb,Спортинг,полузащитник,17,23
Нидерланды,Tyler Johnson,Фейеноорд,защитник,3,20
Бразилия,Jenna Allen,Коринтианс,полузащитник,146,16
Франция,Sara Long,Олимпик Марсель,нападающий,121,30
Италия,Allison Clark,Ювентус,нападающий,24,41
Испания,Connor Ward,Атлетико Мадрид,нападающий,1,37
Германия,Cheryl White,РБ Лейпциг,вратарь,48,-6
Испания,Jennifer Mullins,Барселона,нападающий,8,33
Германия,Karen Vega,РБ Лейпциг,защитник,100,16
Италия,Jessica Payne,Ювентус,нападающий,9,46
Аргентина,Jonathan Roy,Ривер Плейт,вратарь,77,-20
Нидерланды,Jason Ibarra,Фейеноорд,нападающий,23,39
Бразилия,Scott Williams MD,Коринтианс,защитник,39,9
Италия,Cindy Miller,Ювентус,защитник,140,0
Италия,Scott Williamson,Ювентус,полузащитник,47,23
Англия,Paul Wilkerson,Манчестер Юнайтед,полузащитник,114,23
Германия,Kimberly Gibson,Бавария,защитник,80,10
Испания,Jeremiah Hood,Реал Мадрид,вратарь,36,-25
Германия,Mrs. Pamela Walton,РБ Лейпциг,полузащитник,44,10
Италия,Thomas Ferguson,Милан,нападающий,145,10
Бразилия,Kevin Eaton,Палмейрас,нападающий,88,14
Португалия,Richard Ward,Бенфика,защитник,22,4
Италия,Anthony Hancock,Милан,нападающий,83,36
Нидерланды,Jennifer Taylor,ПСВ,нападающий,16,40
Франция,Laura Murillo,Олимпик Марсель,нападающий,24,23
Германия,Nicole Gonzalez,Бавария,защитник,136,20
Россия,Michelle Calhoun,Спартак,защитник,133,0
Португалия,Whitney Clark,Бенфика,защитник,40,2
Аргентина,Allison Martinez,Ривер Плейт,защитник,87,9
Испания,Daniel Johnson,Реал Мадрид,нападающий,35,33
Нидерланды,Angela Andrews,ПСВ,полузащитник,2,28
Бразилия,Colleen Deleon,Сантос,нападающий,102,11
Аргентина,Robin Elliott,Бока Хуниорс,нападающий,77,46
Испания,April Leonard,Барселона,вратарь,13,-31
Нидерланды,Anthony Murray,Фейеноорд,полузащитник,111,5
Англия,Casey Smith,Ливерпуль,вратарь,148,-31
Португалия,Mrs. Gloria Quinn,Бенфика,полузащитник,22,5
Россия,Susan Henry,Зенит,защитник,108,19
Франция,Travis Anderson,ПСЖ,нападающий,93,23
Аргентина,Mr. Christopher Stewart,Ривер Плейт,полузащитник,58,23
Италия,Douglas Michael,Ювентус,нападающий,19,33
Нидерланды,David Mckenzie,ПСВ,полузащитник,80,27
Франция,Monica Harrington,Олимпик Марсель,полузащитник,7,25
Бразилия,Paul White,Палмейрас,защитник,71,4
Нидерланды,Mark Parsons,ПСВ,нападающий,86,18
Аргентина,Jason Soto,Бока Хуниорс,полузащитник,132,11
Бразилия,Madison Espinoza,Палмейрас,нападающий,99,38
Россия,Robert Anderson,Спартак,защитник,60,17
Аргентина,Teresa Smith,Ривер Плейт,нападающий,9,37
Россия,Jennifer Davidson,Локомотив,полузащитник,46,6
Франция,Heidi Nichols,Лион,нападающий,128,39
Португалия,Cassidy Weber,Бенфика,защитник,61,16
Франция,Carol Moore,Олимпик Марсель,нападающий,133,22
Англия,Cynthia Lynch,Манчестер Юнайтед,защитник,114,12
Нидерланды,Rachel Golden,Фейеноорд,нападающий,39,43
Россия,Mark Russell,Краснодар,защитник,14,8
Италия,Jennifer Hammond,Ювентус,полузащитник,27,11
Италия,Dawn Chavez,Ювентус,полузащитник,85,26
Испания,Nicole Galvan,Реал Мадрид,защитник,74,15
Англия,Gary Brown,Ливерпуль,защитник,116,1
Италия,Karen Gray,Интер,полузащитник,42,17
Франция,Dawn Hahn,Олимпик Марсель,нападающий,116,24
Франция,Deborah Carter,ПСЖ,нападающий,41,40
Германия,Edward Brown,Бавария,защитник,62,13
Аргентина,Patricia Young,Бока Хуниорс,нападающий,37,16
Франция,Amanda Robinson,Олимпик Марсель,защитник,135,16
Португалия,Daniel Bennett,Спортинг,защитник,75,12
Испания,Christopher Hart,Атлетико Мадрид,защитник,120,16
Англия,Donna Brown,Ливерпуль,полузащитник,31,10
Бразилия,Adrienne Berry,Коринтианс,нападающий,110,40
Германия,Aaron Malone,Боруссия Дортмунд,защитник,126,9
Португалия,Terry Nelson,Спортинг,вратарь,70,-32
Аргентина,William Russell,Бока Хуниорс,полузащитник,43,14
Италия,James Banks,Интер,защитник,40,7
Испания,Jordan Orr,Атлетико Мадрид,защитник,113,20
Португалия,Dana Oneal,Порту,нападающий,63,33
Нидерланды,Morgan Jordan,Аякс,полузащитник,53,7
Франция,Elizabeth Salas,Лион,полузащитник,147,14
Нидерланды,Daniel Stephenson,ПСВ,полузащитник,45,15
Италия,Angela Jensen,Милан,нападающий,7,28
Италия,Sarah King,Интер,нападающий,21,41
Россия,Patricia Nicholson,ЦСКА,вратарь,22,-14
Португалия,Travis Crawford,Спортинг,нападающий,107,49
Англия,Amy King,Челси,защитник,131,10
Италия,Michelle Hall,Милан,защитник,30,1
Италия,Michelle Cardenas,Интер,вратарь,132,-6
Испания,Brady Sanders,Реал Мадрид,нападающий,74,29
Франция,Jacqueline Alvarado,ПСЖ,защитник,18,2
Англия,Maria Carlson,Ливерпуль,нападающий,7,25
Франция,Natalie Wilson,Олимпик Марсель,защитник,48,16
Аргентина,Jocelyn Mathis,Бока Хуниорс,нападающий,68,36
Франция,Jeffrey Livingston Jr.,ПСЖ,защитник,61,6
Нидерланды,Joseph Rocha,ПСВ,нападающий,51,41
Испания,Christopher Davis,Реал Мадрид,нападающий,25,39
Испания,Michael Eaton,Барселона,защитник,103,17
Германия,Jason Griffith,РБ Лейпциг,вратарь,88,-13
Нидерланды,Cheryl Conway,Аякс,нападающий,56,10
Англия,Jason Frazier,Ливерпуль,полузащитник,14,13
Италия,Michael Harris,Интер,нападающий,69,24
Англия,Nathan Holmes,Манчестер Юнайтед,защитник,73,17
Англия,Lynn Richardson,Челси,полузащитник,6,10
Германия,Alexis Gardner,Бавария,нападающий,94,42
Испания,Christina Spencer,Атлетико Мадрид,защитник,40,8
Англия,Mike Smith,Ливерпуль,защитник,142,13
Испания,Alison Parker,Атлетико Мадрид,нападающий,103,48
Англия,Stephen Henderson,Манчестер Юнайтед,полузащитник,127,20
Португалия,Robert Martinez,Бенфика,полузащитник,82,18
Испания,Arthur Wagner,Барселона,защитник,97,18
Аргентина,Kevin Reynolds,Бока Хуниорс,полузащитник,114,26
Италия,Kenneth Bartlett,Ювентус,нападающий,146,39
Россия,Laurie Brown,ЦСКА,защитник,123,10
Франция,Jonathan Hanson,Лион,защитник,111,9
Франция,Dorothy Peterson,Олимпик Марсель,защитник,58,17
Италия,Tiffany Mitchell,Ювентус,вратарь,94,-21
Италия,Jennifer Patel,Интер,защитник,108,8
Португалия,Darren Blevins,Бенфика,полузащитник,110,13
Италия,Melanie Hunt,Ювентус,полузащитник,150,15
Испания,Tamara Lutz DDS,Реал Мадрид,полузащитник,22,14
Аргентина,Austin Robbins,Бока Хуниорс,полузащитник,137,17
Испания,James Villanueva,Атлетико Мадрид,вратарь,90,-22
Италия,Samantha Payne,Ювентус,нападающий,6,37
Франция,Evan Hall,ПСЖ,полузащитник,124,8
Франция,Mary Pena,Олимпик Марсель,защитник,57,13
Аргентина,Sean Oneill,Бока Хуниорс,полузащитник,26,10
Германия,Andrea Bird,РБ Лейпциг,защитник,52,16
Германия,Paula Roberts,РБ Лейпциг,защитник,93,20
Аргентина,Kevin Smith,Бока Хуниорс,полузащитник,101,12
Аргентина,Tyler Johnson,Ривер Плейт,полузащитник,75,10
Нидерланды,Alison Gilbert,Аякс,нападающий,146,48
Италия,Carmen Rodriguez,Ювентус,вратарь,111,-25
Италия,Alexander Schmitt,Милан,полузащитник,23,15
Германия,Steven Davis,Бавария,полузащитник,133,11
Германия,Melissa Owens,Боруссия Дортмунд,вратарь,123,-30
Нидерланды,Brian Porter,Аякс,нападающий,115,50
Нидерланды,Kenneth Romero,Аякс,защитник,62,17
Россия,Jessica Mcneil,Зенит,полузащитник,24,27
Германия,Bryan Rodgers,Бавария,нападающий,62,12
Испания,Brian Goodman,Реал Мадрид,защитник,144,0
Португалия,Derrick Ramirez,Спортинг,защитник,111,7
Италия,Alyssa Gay,Ювентус,вратарь,7,0
Франция,Janet Howard,Лион,защитник,62,18
Испания,Mario Kim,Атлетико Мадрид,защитник,41,0
Нидерланды,Zachary Callahan,ПСВ,полузащитник,128,28
Германия,Ann Silva,РБ Лейпциг,полузащитник,150,26
Нидерланды,Deborah Nielsen,Аякс,полузащитник,83,16
Германия,Jamie Osborne,Бавария,защитник,59,0
Германия,Logan Perez,РБ Лейпциг,полузащитник,37,11
Нидерланды,Karen Norris,ПСВ,нападающий,59,22
Испания,Stephanie Delacruz,Атлетико Мадрид,полузащитник,27,18
Франция,Steven Phillips,Олимпик Марсель,вратарь,7,-6
Франция,James Pacheco,ПСЖ,полузащитник,59,6
Португалия,Jason Jones,Спортинг,полузащитник,52,25
Германия,Wendy Jones,Бавария,вратарь,141,-16
Франция,Hannah Bailey,Олимпик Марсель,защитник,60,11
Германия,Matthew Perez,Боруссия Дортмунд,вратарь,5,-17
Франция,Joy Arnold,Лион,полузащитник,122,7
Нидерланды,Jose Browning,ПСВ,полузащитник,118,10
Италия,Brandy Matthews,Ювентус,защитник,123,9
Бразилия,Derek Pruitt,Палмейрас,нападающий,134,19
Бразилия,Veronica Morrison,Фламенго,полузащитник,8,12
Франция,Misty Lloyd,ПСЖ,нападающий,27,30
Португалия,Jennifer Robinson,Порту,вратарь,128,-38
Франция,Rachel Davis,Лион,нападающий,63,31
Германия,James Fischer,Боруссия Дортмунд,нападающий,4,20
Италия,Kathryn Scott,Милан,защитник,101,15
Франция,Edward Juarez,Олимпик Марсель,защитник,34,8
Франция,Miguel Dean,ПСЖ,нападающий,9,32
Португалия,Sean Berg,Спортинг,защитник,68,0
Аргентина,Yvonne Harmon,Бока Хуниорс,защитник,30,10
